elapsed_ms,temperature_c
0,34.5625
13,34.5625
26,34.5625
39,34.5625
52,34.5625
65,34.4375
77,34.4375
155,34.4375
168,34.4375
181,34.4375
194,34.4375
207,34.4375
220,34.4375
233,34.4375
246,34.4375
259,34.4375
272,34.4375
285,34.4375
364,34.3125
378,34.3125
391,34.3125
405,34.3125
418,34.3125
432,34.3125
504,34.3125
517,34.3125
531,34.3125
544,34.3125
558,34.3125
629,34.3125
642,34.3125
656,34.3125
670,34.3125
683,34.1875
753,34.1875
766,34.1875
780,34.1875
793,34.1875
807,34.1875
878,34.1875
892,34.1875
906,34.1875
963,34.1875
1015,34.125
1066,34.125
1174,34.125
1226,34.125
1277,34.125
1330,34.0
1382,34.0
1433,34.0
1485,34.0
1539,34.0
1591,34.0
1643,33.8125
1695,33.8125
1747,33.8125
1864,33.8125
1919,33.8125
1971,33.875
2026,33.875
2080,33.875
2133,33.875
2187,33.875
2242,33.875
2296,33.9375
2352,33.9375
2406,33.9375
2461,33.9375
2580,33.9375
2635,34.0625
2689,34.0625
2745,34.0625
2800,34.0625
2855,34.0625
2909,34.0625
2964,34.1875
3019,34.1875
3074,34.1875
3129,34.1875
3184,34.1875
3303,34.5
3359,34.5
3413,34.5
3469,34.5
3525,34.5
3581,34.5
3636,34.625
3693,34.625
3751,34.625
3807,34.625
3862,34.625
3918,34.625
4038,34.8125
4095,34.8125
4151,34.8125
4207,34.8125
4263,35.0
4320,35.0
4375,35.0
4433,35.0
4488,35.0
4544,35.0
4600,35.0625
4656,35.0625
4776,35.0625
4833,35.0625
4890,35.0625
4947,35.375
5004,35.375
5061,35.375
5118,35.375
5177,35.375
5234,35.375
5291,35.5
5348,35.5
5404,35.5
5525,35.5
5581,35.625
5639,35.625
5696,35.625
5753,35.625
5810,35.625
5867,35.625
5923,36.1875
5980,36.1875
6036,36.1875
6094,36.1875
6151,36.1875
6274,36.5625
6331,36.5625
6389,36.5625
6446,36.5625
6504,36.5625
6563,36.8125
6621,36.8125
6678,36.8125
6736,36.8125
6794,36.8125
6852,36.8125
6910,37.5
7032,37.5
7090,37.5
7148,37.5
7206,37.5
7264,37.8125
7323,37.8125
7380,37.8125
7438,37.8125
7497,37.8125
7555,38.5
7614,38.5
7672,38.5
7795,38.5
7854,38.5
7911,39.0
7970,39.0
8029,39.0
8086,39.0
8145,39.0
8202,39.5
8261,39.5
8318,39.5
8377,39.5
8433,39.5
8553,40.625
8612,40.625
8669,40.625
8725,40.625
8784,40.625
8843,40.625
8900,41.3125
8959,41.3125
9017,41.3125
9075,41.3125
9133,41.3125
9192,42.0625
9315,42.0625
9373,42.0625
9433,42.0625
9491,42.0625
9550,43.75
9609,43.75
9669,43.75
9727,43.75
9785,43.75
9845,44.6875
9904,44.6875
9963,44.6875
10087,44.6875
10147,44.6875
10208,46.875
10267,46.875
10326,46.875
10386,46.875
10447,46.875
10507,48.0625
10565,48.0625
10625,48.0625
10685,48.0625
10744,48.0625
10869,49.5
10928,49.5
10989,49.5
11049,49.5
11111,49.5
11172,52.4375
11235,52.4375
11296,52.4375
11357,52.4375
11418,52.4375
11479,52.4375
11541,53.875
11667,53.875
11728,53.875
11790,53.875
11853,55.375
11914,55.375
11976,55.375
12038,55.375
12100,55.375
12161,58.375
12223,58.375
12285,58.375
12348,58.375
12474,60.0625
12537,60.0625
12598,60.0625
12661,60.0625
12722,60.0625
12784,60.0625
12846,63.5
12908,63.5
12971,63.5
13033,63.5
13096,63.5
13158,65.125
13285,65.125
13348,65.125
13410,65.125
13474,67.0
13537,67.0
13600,67.0
13662,67.0
13725,67.0
13788,67.0
13852,70.875
13913,70.875
13976,70.875
14102,70.875
14167,72.75
14229,72.75
14293,72.75
14356,72.75
14420,72.75
14482,74.75
14546,74.75
14610,74.75
14674,74.75
14737,74.75
14800,78.75
14927,78.75
14991,78.75
15054,78.75
15117,81.0625
15181,81.0625
15245,81.0625
15309,81.0625
15372,81.0625
15435,81.0625
15499,85.625
15564,85.625
15628,85.625
15756,85.625
15821,88.125
15884,88.125
15949,88.125
16013,88.125
16076,88.125
16141,90.5
16206,90.5
16271,90.5
16336,90.5
16401,90.5
16466,95.8125
16596,95.8125
16659,95.8125
16723,95.8125
16788,98.5625
16854,98.5625
16918,98.5625
