elapsed_ms,temperature_c
0,58.6875
13,58.6875
25,58.6875
37,58.6875
50,58.6875
62,58.9375
75,58.9375
87,58.9375
99,58.9375
111,58.9375
187,58.9375
200,58.9375
213,58.9375
226,58.9375
239,58.9375
252,58.9375
265,58.9375
278,58.9375
291,58.9375
304,58.9375
378,60.5625
391,60.5625
404,60.5625
418,60.5625
431,60.5625
445,60.5625
458,60.5625
527,60.5625
540,60.5625
554,60.5625
567,60.5625
581,60.5625
595,60.5625
608,60.5625
678,67.875
691,67.875
704,67.875
718,67.875
731,67.875
745,67.875
813,67.875
827,67.875
841,67.875
899,67.875
954,67.875
1008,77.0625
1062,77.0625
1116,77.0625
1226,77.0625
1280,77.0625
1335,95.6875
1389,95.6875
1443,95.6875
1496,95.6875
1551,95.6875
1605,95.6875
1659,104.9375
1713,104.9375
1767,104.9375
1821,104.9375
1877,104.9375
1930,104.9375
2048,113.9375
2101,113.9375
2154,113.9375
2209,113.9375
2264,113.9375
2318,131.5625
2372,131.5625
2427,131.5625
2481,131.5625
2535,131.5625
2591,131.5625
2646,139.9375
2701,139.9375
2756,139.9375
2874,139.9375
2929,139.9375
2983,155.5
3038,155.5
3090,155.5
3146,155.5
3202,155.5
3257,155.5
3313,160.25
3369,160.25
3426,160.25
3481,160.25
3537,160.25
3592,160.25
3709,164.5625
3766,164.5625
3823,164.5625
3879,164.5625
3935,172.8125
3991,172.8125
4049,172.8125
4105,172.8125
4162,172.8125
4220,172.8125
4277,177.0
4334,177.0
4391,177.0
4448,177.0
4570,177.0
4627,181.4375
4686,181.4375
4743,181.4375
4801,181.4375
4859,181.4375
4916,181.4375
4974,191.1875
5032,191.1875
5090,191.1875
5147,191.1875
5204,191.1875
5261,196.25
5318,196.25
5438,196.25
5495,196.25
5552,196.25
5610,206.25
5668,206.25
5725,206.25
5782,206.25
5840,206.25
5899,206.25
5957,211.5
6015,211.5
6074,211.5
6135,211.5
6194,211.5
6315,216.625
6374,216.625
6431,216.625
6490,216.625
6550,216.625
6609,227.375
6667,227.375
6726,227.375
6784,227.375
6843,227.375
6902,233.1875
6961,233.1875
7020,233.1875
7079,233.1875
7199,233.1875
7258,243.8125
7317,243.8125
7375,243.8125
7435,243.8125
7495,243.8125
7555,248.9375
7615,248.9375
7674,248.9375
7734,248.9375
7794,248.9375
7853,248.9375
7912,254.0625
7972,254.0625
8093,254.0625
8153,254.0625
8213,264.1875
8274,264.1875
8333,264.1875
8393,264.1875
8452,264.1875
8512,264.1875
8571,268.9375
8632,268.9375
8692,268.9375
8753,268.9375
8813,268.9375
8874,274.0
8996,274.0
9056,274.0
9116,274.0
9177,274.0
9238,283.8125
9299,283.8125
9360,283.8125
9419,283.8125
9480,283.8125
9542,288.25
9603,288.25
9664,288.25
9725,288.25
9787,288.25
9910,296.6875
9973,296.6875
10033,296.6875
10096,296.6875
10157,296.6875
10218,301.25
10279,301.25
10340,301.25
10401,301.25
10462,301.25
10524,306.0
10585,306.0
10646,306.0
10706,306.0
10830,306.0
10893,314.5625
10955,314.5625
11020,314.5625
11082,314.5625
11145,314.5625
11207,318.375
11268,318.375
11330,318.375
11392,318.375
11454,318.375
11516,321.8125
11578,321.8125
11642,321.8125
11767,321.8125
11831,321.8125
11893,329.75
11956,329.75
12018,329.75
12082,329.75
12144,329.75
12208,333.6875
12270,333.6875
12334,333.6875
12397,333.6875
12461,333.6875
12524,340.5
12588,340.5
12713,340.5
12776,340.5
12839,344.4375
12903,344.4375
12967,344.4375
13031,344.4375
13095,344.4375
13160,348.0625
13224,348.0625
13290,348.0625
13355,348.0625
13419,348.0625
13484,353.6875
13549,353.6875
13676,353.6875
13740,353.6875
13804,353.6875
13869,356.8125
13933,356.8125
13998,356.8125
14064,356.8125
14128,356.8125
14192,363.125
14259,363.125
14323,363.125
14388,363.125
14454,363.125
14519,365.9375
14647,365.9375
14712,365.9375
14779,365.9375
14845,369.0
14912,369.0
14976,369.0
15041,369.0
15106,369.0
15171,375.6875
15236,375.6875
15303,375.6875
15369,375.6875
15434,375.6875
15499,378.9375
15627,378.9375
15694,378.9375
15765,378.9375
15831,382.25
15896,382.25
15962,382.25
16029,382.25
16094,382.25
16161,388.3125
16227,388.3125
16295,388.3125
16361,388.3125
16427,388.3125
16493,390.875
16620,390.875
16686,390.875
16752,390.875
16818,396.0625
16885,396.0625
16952,396.0625
17017,396.0625
17083,396.0625
17150,398.1875
17216,398.1875
17282,398.1875
17348,398.1875
17415,398.1875
17482,400.5625
17610,400.5625
17676,400.5625
17741,400.5625
17808,404.75
17875,404.75
17942,404.75
18009,404.75
18114,407.0625
18166,407.0625
18217,407.0625
18269,407.0625
18321,407.0625
18373,407.0625
18425,407.0625
18542,410.6875
18597,410.6875
18648,410.6875
18702,410.6875
18754,410.6875
18806,412.625
18858,412.625
18912,412.625
18966,412.625
19018,412.625
19071,412.625
19124,414.625
19176,414.625
19230,414.625
19344,414.625
19397,414.625
19452,419.25
19506,419.25
19558,419.25
19612,419.25
19664,419.25
19719,419.25
19776,421.625
19829,421.625
19882,421.625
19936,421.625
19989,421.625
20043,421.625
20159,423.8125
20212,423.8125
20268,423.8125
20322,423.8125
20377,423.8125
20431,427.4375
20486,427.4375
20541,427.4375
20595,427.4375
20648,427.4375
20703,427.4375
20758,428.4375
20813,428.4375
20867,428.4375
20983,428.4375
21038,428.4375
21092,428.9375
21149,428.9375
21203,428.9375
21258,428.9375
21313,428.9375
21369,428.9375
21424,430.25
21479,430.25
21534,430.25
21589,430.25
21644,430.25
21699,430.25
21817,432.3125
21873,432.3125
21928,432.3125
21983,432.3125
22039,432.3125
22095,436.3125
22153,436.3125
22209,436.3125
22264,436.3125
22320,436.3125
22377,436.3125
22433,438.125
22489,438.125
22545,438.125
22665,438.125
22720,439.1875
22776,439.1875
22832,439.1875
22889,439.1875
22946,439.1875
23002,439.1875
23058,441.1875
23116,441.1875
23174,441.1875
23230,441.1875
23287,441.1875
23344,441.1875
23401,441.9375
23521,441.9375
23578,441.9375
23636,441.9375
23693,441.9375
23749,437.5
23806,437.5
23863,437.5
23921,437.5
23978,437.5
24034,435.8125
24091,435.8125
24147,435.8125
24205,435.8125
24261,435.8125
24381,434.25
24437,434.25
24495,434.25
24553,434.25
24611,434.25
24667,434.25
24725,431.1875
24782,431.1875
24840,431.1875
24897,431.1875
24956,431.1875
25013,429.9375
25072,429.9375
25129,429.9375
25249,429.9375
25306,429.9375
25365,429.0
25421,429.0
25480,429.0
25538,429.0
25597,429.0
25655,429.0
25714,427.625
25772,427.625
25831,427.625
25889,427.625
25948,427.625
26006,427.8125
26128,427.8125
26187,427.8125
26245,427.8125
26305,427.8125
26366,429.0
26426,429.0
26485,429.0
26545,429.0
26603,429.0
26662,429.5625
26722,429.5625
26783,429.5625
26844,429.5625
26904,429.5625
27025,430.3125
27086,430.3125
27146,430.3125
27207,430.3125
27267,430.3125
27328,431.375
27388,431.375
27449,431.375
27508,431.375
27569,431.375
27630,431.375
27690,431.875
27751,431.875
27812,431.875
27936,431.875
27997,433.9375
28058,433.9375
28119,433.9375
28180,433.9375
28241,433.9375
28301,433.9375
28364,435.25
28424,435.25
28485,435.25
28547,435.25
28610,435.25
28671,437.0625
28732,437.0625
28857,437.0625
28920,437.0625
28981,440.875
29042,440.875
29104,440.875
29166,440.875
29228,440.875
29290,440.875
29352,442.125
29415,442.125
29476,442.125
29538,442.125
29600,442.125
29662,444.0625
29786,444.0625
29849,444.0625
29913,444.0625
29976,444.8125
30039,444.8125
30101,444.8125
30163,444.8125
30226,444.8125
30295,445.5
30358,445.5
30420,445.5
30482,445.5
30545,445.5
30607,445.5
30732,448.4375
30794,448.4375
30858,448.4375
30920,448.4375
30983,450.1875
31047,450.1875
31110,450.1875
31174,450.1875
31238,450.1875
31301,452.1875
31365,452.1875
31429,452.1875
31492,452.1875
31554,452.1875
31681,456.125
31744,456.125
31806,456.125
31869,456.125
31932,456.125
31995,457.9375
32059,457.9375
32123,457.9375
32187,457.9375
32252,457.9375
32316,460.875
32381,460.875
32443,460.875
32505,460.875
32630,461.875
32694,461.875
32758,461.875
32822,461.875
32886,461.875
32951,462.625
33017,462.625
33082,462.625
33147,462.625
