elapsed_ms,temperature_c
0,65.5
13,65.5
26,65.5
103,65.5
116,65.5
129,65.5
141,65.5
154,65.5
167,65.5
180,65.5
192,65.5
205,65.5
218,65.5
230,65.5
311,65.4375
324,65.4375
337,65.4375
350,65.4375
363,65.4375
376,65.4375
389,65.4375
402,65.4375
415,65.4375
493,65.4375
507,65.4375
520,65.4375
534,65.4375
547,65.4375
620,67.75
634,67.75
647,67.75
660,67.75
673,67.75
743,67.75
756,67.75
770,67.75
783,67.75
797,67.75
870,67.75
884,83.5625
897,83.5625
911,83.5625
925,83.5625
997,83.5625
1011,83.5625
1025,83.5625
1039,83.5625
1153,83.5625
1206,92.5625
1261,92.5625
1315,92.5625
1369,92.5625
1424,92.5625
1478,92.5625
1532,101.625
1586,101.625
1640,101.625
1694,101.625
1812,101.625
1866,120.1875
1921,120.1875
1975,120.1875
2030,120.1875
2084,120.1875
2139,120.1875
2193,129.3125
2249,129.3125
2303,129.3125
2358,129.3125
2481,129.3125
2536,147.0
2591,147.0
2645,147.0
2700,147.0
2754,147.0
2808,147.0
2863,155.625
2918,155.625
2972,155.625
3027,155.625
3147,155.625
3202,164.1875
3257,164.1875
3312,164.1875
3367,164.1875
3423,164.1875
3479,164.1875
3535,180.9375
3591,180.9375
3647,180.9375
3703,180.9375
3825,189.1875
3881,189.1875
3937,189.1875
3992,189.1875
4049,189.1875
4106,189.1875
4162,197.125
4218,197.125
4274,197.125
4330,197.125
4385,197.125
4506,212.125
4562,212.125
4617,212.125
4674,212.125
4731,212.125
4789,212.125
4845,219.5
4902,219.5
4959,219.5
5014,219.5
5069,219.5
5191,232.875
5247,232.875
5302,232.875
5358,232.875
5414,232.875
5469,235.9375
5526,235.9375
5581,235.9375
5637,235.9375
5692,235.9375
5749,235.9375
5870,238.0
5927,238.0
5984,238.0
6040,238.0
6095,238.0
6152,242.25
6208,242.25
6266,242.25
6324,242.25
6383,242.25
6439,242.25
6562,244.4375
6619,244.4375
6676,244.4375
6733,244.4375
6791,246.5
6849,246.5
6908,246.5
6965,246.5
7022,246.5
7078,246.5
7137,250.125
7259,250.125
7318,250.125
7376,250.125
7434,251.9375
7493,251.9375
7553,251.9375
7610,251.9375
7669,251.9375
7728,251.9375
7787,255.0
7845,255.0
7972,255.0
8031,255.0
8090,256.75
8150,256.75
8209,256.75
8269,256.75
8329,256.75
8388,256.75
8448,258.9375
8507,258.9375
8566,258.9375
8690,258.9375
8750,263.1875
8811,263.1875
8871,263.1875
8931,263.1875
8991,263.1875
9051,263.1875
9111,264.875
9171,264.875
9231,264.875
9291,264.875
9417,266.625
9478,266.625
9538,266.625
9598,266.625
9658,266.625
9718,266.625
9778,271.1875
9839,271.1875
9900,271.1875
9959,271.1875
10020,271.1875
10146,273.4375
10207,273.4375
10268,273.4375
10329,273.4375
10390,273.4375
10451,277.4375
10513,277.4375
10574,277.4375
10634,277.4375
10695,277.4375
10757,279.5
10884,279.5
10944,279.5
11007,279.5
11068,281.3125
11130,281.3125
11192,281.3125
