elapsed_ms,temperature_c
0,20.75
12,20.75
24,20.75
37,20.75
50,20.6875
125,20.6875
138,20.6875
151,20.6875
164,20.6875
177,20.6875
190,20.6875
203,20.6875
216,20.6875
229,20.6875
242,20.6875
255,20.6875
267,20.6875
345,23.4375
359,23.4375
372,23.4375
386,23.4375
399,23.4375
412,23.4375
482,23.4375
496,23.4375
509,23.4375
523,23.4375
536,23.4375
550,23.4375
621,23.4375
634,23.4375
648,23.4375
662,31.3125
675,31.3125
746,31.3125
760,31.3125
773,31.3125
787,31.3125
800,31.3125
870,31.3125
884,31.3125
898,31.3125
917,31.3125
933,31.3125
949,31.3125
1023,40.6875
1040,40.6875
1057,40.6875
1074,40.6875
1091,40.6875
1108,40.6875
1125,40.6875
1142,40.6875
1159,40.6875
1176,40.6875
1193,40.6875
1211,40.6875
1291,50.125
1308,50.125
1325,50.125
1343,50.125
1394,50.125
1412,50.125
1430,50.125
1448,50.125
1466,50.125
1484,50.125
1501,50.125
1553,50.125
1670,69.5
1725,69.5
1777,69.5
1833,69.5
1884,69.5
1938,79.125
1990,79.125
2043,79.125
2096,79.125
2149,79.125
2200,79.125
2256,88.5625
2370,88.5625
2422,88.5625
2474,88.5625
2526,88.5625
2580,106.875
2634,106.875
2686,106.875
2705,106.875
2724,106.875
2743,106.875
2796,106.875
2849,106.875
2930,115.6875
2984,115.6875
3037,115.6875
3091,115.6875
3144,115.6875
3197,115.6875
3251,132.4375
3270,132.4375
3290,132.4375
3343,132.4375
3397,132.4375
3417,132.4375
3500,132.4375
3520,132.4375
3541,140.5
3561,140.5
3581,140.5
3601,140.5
3621,140.5
3641,140.5
3662,140.5
3682,140.5
3702,140.5
3722,140.5
3805,140.5
3826,140.5
3846,148.375
3867,148.375
3887,148.375
3908,148.375
3928,148.375
3949,148.375
3970,148.375
3991,148.375
4012,148.375
4033,148.375
4117,148.375
4138,148.375
4159,155.875
4180,155.875
4201,155.875
4222,155.875
4243,155.875
4264,155.875
4285,155.875
4307,155.875
4328,155.875
4349,155.875
4433,155.875
4454,155.875
4509,170.9375
4565,170.9375
4587,170.9375
4609,170.9375
4631,170.9375
4653,170.9375
4675,170.9375
4697,170.9375
4719,170.9375
4741,170.9375
4826,178.1875
4848,178.1875
4870,178.1875
4893,178.1875
4915,178.1875
4937,178.1875
4959,178.1875
4981,178.1875
5004,178.1875
5026,178.1875
5084,178.1875
5142,185.375
5261,185.375
5320,185.375
5377,185.375
5436,199.75
5493,199.75
5552,199.75
5610,199.75
5668,199.75
5727,199.75
5785,206.5625
5844,206.5625
5903,206.5625
6021,206.5625
6079,206.5625
6138,219.875
6196,219.875
6254,219.875
6313,219.875
6372,219.875
6433,226.3125
6492,226.3125
6551,226.3125
6610,226.3125
6669,226.3125
6791,232.3125
6849,232.3125
6906,232.3125
6966,232.3125
7024,232.3125
7083,244.0625
7141,244.0625
7200,244.0625
7259,244.0625
7318,244.0625
7376,244.0625
7434,249.6875
7555,249.6875
7615,249.6875
7674,249.6875
7733,255.0625
7792,255.0625
7851,255.0625
7912,255.0625
7972,255.0625
8031,255.0625
8090,265.125
8150,265.125
8211,265.125
8332,265.125
8391,270.0625
8451,270.0625
8511,270.0625
8570,270.0625
8630,270.0625
8688,270.0625
8748,279.875
8808,279.875
8868,279.875
8927,279.875
8985,279.875
9106,284.625
9166,284.625
9226,284.625
9286,284.625
9346,284.625
9406,289
9466,289
9525,289
9585,289
9646,289
9706,297.9375
9767,297.9375
9891,297.9375
9954,297.9375
10015,297.9375
10077,302.25
10138,302.25
10199,302.25
10259,302.25
10319,302.25
10381,306.3125
10443,306.3125
10505,306.3125
10567,306.3125
10692,314.0625
10754,314.0625
10816,314.0625
10879,314.0625
10940,314.0625
11003,314.0625
11064,317.6875
11127,317.6875
11189,317.6875
11254,317.6875
11315,317.6875
11378,324.75
11502,324.75
11564,324.75
11627,324.75
11690,328
11753,328
11816,328
11881,328
11943,328
12008,331.4375
12071,331.4375
12136,331.4375
12200,331.4375
12326,331.4375
12390,337.8125
12452,337.8125
12515,337.8125
12578,337.8125
12641,337.8125
12706,340.875
12770,340.875
12835,340.875
12899,340.875
12963,340.875
13027,344.0625
13154,344.0625
13218,344.0625
13284,344.0625
13348,350.5625
13412,350.5625
13476,350.5625
13544,350.5625
13608,350.5625
13672,353.75
13736,353.75
13801,353.75
13865,353.75
13991,359.875
14056,359.875
14121,359.875
14186,359.875
14251,359.875
14314,362.8125
14378,362.8125
14441,362.8125
14506,362.8125
14571,362.8125
14636,362.8125
14699,365.6875
14829,365.6875
14894,365.6875
14997,371.3125
15046,371.3125
15097,371.3125
15146,371.3125
15196,371.3125
15247,371.3125
15297,373.9375
15346,373.9375
15396,373.9375
15445,373.9375
15557,373.9375
15606,373.9375
15656,376.5
15707,376.5
15756,376.5
15806,376.5
15856,376.5
15906,376.5
15956,381.75
16005,381.75
16055,381.75
16105,381.75
16218,381.75
16269,381.75
16318,384.1875
16369,384.1875
16419,384.1875
16469,384.1875
16519,384.1875
16570,384.1875
16620,388.8125
16673,388.8125
16723,388.8125
16776,388.8125
16889,388.8125
16939,390.875
16991,390.875
17041,390.875
17093,390.875
17143,390.875
17194,390.875
17245,390.875
17296,392.6875
17347,392.6875
17398,392.6875
17451,392.6875
17566,392.6875
17616,396.8125
17668,396.8125
17719,396.8125
17772,396.8125
17823,396.8125
17875,396.8125
17927,398.875
17979,398.875
18032,398.875
18084,398.875
18137,398.875
18251,400.875
18304,400.875
18356,400.875
18408,400.875
18460,400.875
18514,400.875
18566,404.875
18619,404.875
18674,404.875
18728,404.875
18780,404.875
18834,404.875
18950,406.9375
19005,406.9375
19059,406.9375
19112,406.9375
19165,406.9375
19222,410.75
19276,410.75
19331,410.75
19387,410.75
19442,410.75
19497,410.75
19552,412.4375
19669,412.4375
19722,412.4375
19776,412.4375
19830,412.4375
19886,414.125
19940,414.125
19995,414.125
20049,414.125
20105,414.125
20160,414.125
20215,417.375
20271,417.375
20387,417.375
20442,417.375
20497,417.375
20553,419
20608,419
20664,419
20720,419
20776,419
20834,419
20893,420.4375
20949,420.4375
21003,420.4375
21122,420.4375
21179,420.4375
21234,423.75
21289,423.75
21344,423.75
21400,423.75
21456,423.75
21514,425.4375
21571,425.4375
21627,425.4375
21684,425.4375
21741,425.4375
21861,428.75
21915,428.75
21971,428.75
22026,428.75
22082,428.75
22138,428.75
22194,430.375
22251,430.375
22307,430.375
22363,430.375
22420,430.375
22477,430.375
22562,431.875
22584,431.875
22606,431.875
22628,431.875
22650,431.875
22673,431.875
22695,431.875
22717,431.875
22739,431.875
22761,431.875
22783,431.875
22806,431.875
22890,434.875
22912,434.875
22935,434.875
22958,434.875
22981,434.875
23004,434.875
23027,434.875
23050,434.875
23073,434.875
23096,434.875
23120,434.875
23143,436.3125
23229,436.3125
23252,436.3125
23276,436.3125
23333,436.3125
23391,436.3125
23448,436.3125
23506,437.625
23563,437.625
23621,437.625
23679,437.625
23736,437.625
23760,437.625
23811,440
23836,440
23860,440
23884,440
23942,440
24001,440
24060,440
24117,441.3125
24176,441.3125
24238,441.3125
24295,441.3125
24354,441.3125
24473,442.625
24534,442.625
24594,442.625
24653,442.625
24713,442.625
24774,445.4375
24834,445.4375
24894,445.4375
24954,445.4375
25014,445.4375
25075,445.4375
25137,446.6875
25255,446.6875
25315,446.6875
25375,446.6875
25435,448.9375
25496,448.9375
25556,448.9375
25618,448.9375
25678,448.9375
25738,448.9375
25799,449.8125
25860,449.8125
25921,449.8125
26044,449.8125
26104,450.75
26164,450.75
26224,450.75
26285,450.75
26345,450.75
26406,452.6875
26466,452.6875
26527,452.6875
26588,452.6875
26650,452.6875
26711,452.6875
26831,453.625
26893,453.625
26956,453.625
27017,453.625
27080,454.625
27143,454.625
27204,454.625
27267,454.625
27331,454.625
27393,457.1875
27459,457.1875
27522,457.1875
27647,457.1875
27709,457.1875
27771,458.5625
27833,458.5625
27895,458.5625
27957,458.5625
28020,458.5625
28083,461.25
28145,461.25
28207,461.25
28269,461.25
28331,461.25
28453,461.8125
28516,461.8125
28580,461.8125
28644,461.8125
28706,461.8125
28770,462.375
28833,462.375
28896,462.375
28961,462.375
29024,462.375
29088,463.0625
29151,463.0625
29277,463.0625
29341,463.0625
29404,463.875
29468,463.875
29531,463.875
29597,463.875
29661,463.875
29725,465.125
29787,465.125
29850,465.125
29914,465.125
29978,465.125
30101,466.8125
30164,466.8125
30228,466.8125
30293,466.8125
30356,466.8125
30419,467.25
30483,467.25
30545,467.25
30608,467.25
30672,467.25
30737,467.625
30801,467.625
30928,467.625
30992,467.625
31057,468.0625
31121,468.0625
31185,468.0625
31249,468.0625
31313,468.0625
31377,468.5
31441,468.5
31506,468.5
31570,468.5
31634,468.5
31758,468.8125
31823,468.8125
31889,468.8125
31989,468.8125
32038,469.0625
32088,469.0625
32138,469.0625
32188,469.0625
32237,469.0625
32285,469.0625
32335,469.0625
32385,469.375
32496,469.375
32546,469.375
32596,469.375
32647,469.375
32699,469.3125
32749,469.3125
32799,469.3125
32849,469.3125
32900,469.3125
32950,469.3125
33001,469.6875
33051,469.6875
33163,469.6875
33216,469.6875
33267,469.6875
33321,469.6875
33372,471.75
33422,471.75
33474,471.75
33524,471.75
33576,471.75
33628,471.75
33680,472.125
33730,472.125
33844,472.125
33895,472.125
33947,472.125
33999,471.6875
34051,471.6875
34102,471.6875
34154,471.6875
34207,471.6875
34261,471.6875
34313,470.75
34365,470.75
34418,470.75
34529,470.75
34581,470.75
34632,470.75
34684,471
34736,471
34788,471
34805,471
34823,471
34840,471
34858,471
34876,471
34893,471
34974,471.875
34992,471.875
35010,471.875
35063,471.875
35081,471.875
35099,471.875
35117,471.875
35136,471.875
35154,471.875
35172,471.875
35190,471.875
35208,471.875
35288,473.6875
35306,473.6875
35324,473.6875
35343,473.6875
35362,473.6875
35381,473.6875
35401,473.6875
35420,473.6875
35473,473.6875
35527,473.6875
35582,474.8125
35636,474.8125
35753,474.8125
35810,474.8125
35864,474.8125
35883,474.8125
35902,475.6875
35922,475.6875
35941,475.6875
35961,475.6875
35981,475.6875
36001,475.6875
36021,475.6875
36041,475.6875
36123,475.6875
36143,475.6875
36200,475.6875
36258,477.875
36278,477.875
36298,477.875
36319,477.875
36339,477.875
36359,477.875
36380,477.875
36400,477.875
36420,477.875
36503,477.875
36523,477.875
36577,479
36632,479
36686,479
36706,479
36726,479
36747,479
36768,479
36789,479
36810,479
36831,479
36913,480.125
36934,480.125
36955,480.125
36977,480.125
36998,480.125
37053,480.125
37075,480.125
37096,480.125
37117,480.125
37139,480.125
37160,480.125
37182,481.1875
37266,481.1875
37288,481.1875
37310,481.1875
37332,481.1875
37354,481.1875
37376,481.1875
37398,481.1875
37420,481.1875
37442,481.1875
37465,481.1875
37487,481
37509,481
37593,481
37615,481
37637,481
37659,481
37681,481
37704,481
37727,481
37785,481
37843,480.1875
37867,480.1875
37890,480.1875
37913,480.1875
37999,480.1875
38023,480.1875
38046,480.1875
38070,480.1875
38093,480.1875
38117,480.1875
38140,479
38164,479
38187,479
38211,479
38234,479
38258,479
38344,479
38368,479
38392,479
38416,479
38440,479
38464,479.6875
38488,479.6875
38513,479.6875
38537,479.6875
38561,479.6875
38586,479.6875
38610,479.6875
38697,479.6875
38721,479.6875
38746,479.6875
38770,480.875
38795,480.875
38854,480.875
38916,480.875
38941,480.875
39000,480.875
39059,480.875
39119,483
39144,483
39269,483
39329,483
39392,483
39453,484.0625
39512,484.0625
39572,484.0625
39632,484.0625
39691,484.0625
39752,486.375
39813,486.375
39873,486.375
39932,486.375
40055,486.375
40115,487.5
40176,487.5
40237,487.5
40297,487.5
40358,487.5
40419,488.5625
40480,488.5625
40540,488.5625
40602,488.5625
40662,488.5625
40723,488.5625
40845,490.4375
40906,490.4375
40968,490.4375
41029,490.4375
41093,491.625
41154,491.625
41218,491.625
41279,491.625
41341,491.625
41403,492.625
41465,492.625
41527,492.625
41652,492.625
41712,492.625
41777,494.5
41838,494.5
41900,494.5
41963,494.5
42025,494.5
42086,495.25
