elapsed_ms,temperature_c
0,141.625
13,141.625
26,141.625
39,141.625
51,141.625
63,141.625
145,141.625
158,141.625
171,141.625
184,141.625
197,141.625
210,141.625
223,141.625
236,140.75
249,140.75
262,140.75
275,140.75
288,140.75
301,140.75
383,140.75
396,140.75
409,140.75
423,140.75
436,140.75
450,140.75
463,140.75
538,143.375
551,143.375
565,143.375
578,143.375
592,143.375
605,143.375
678,143.375
692,143.375
705,143.375
719,143.375
733,143.375
746,143.375
820,143.375
833,143.375
847,149.4375
861,149.4375
875,149.4375
991,149.4375
1045,149.4375
1100,149.4375
1154,149.4375
1208,162.9375
1262,162.9375
1316,162.9375
1371,162.9375
1425,162.9375
1479,162.9375
1532,170.5
1586,170.5
1640,170.5
1762,170.5
1816,170.5
1870,178.125
1924,178.125
1976,178.125
2031,178.125
2084,178.125
2140,178.125
2194,193.625
2248,193.625
2303,193.625
2358,193.625
2411,193.625
2532,201.25
2587,201.25
2642,201.25
2696,201.25
2751,201.25
2806,201.25
2861,216.5
2916,216.5
2971,216.5
3025,216.5
3081,216.5
3136,216.5
3191,223.625
3313,223.625
3369,223.625
3425,223.625
3481,230.75
3536,230.75
3592,230.75
3648,230.75
3704,230.75
3759,230.75
3815,244.3125
3871,244.3125
3927,244.3125
3984,244.3125
4108,244.3125
4165,251.125
4222,251.125
4277,251.125
4334,251.125
4389,251.125
4445,251.125
4502,263.1875
4560,263.1875
4617,263.1875
4675,263.1875
4732,263.1875
4790,263.1875
4915,268.75
4971,268.75
5029,268.75
5087,268.75
5144,274.375
5203,274.375
5260,274.375
5317,274.375
5374,274.375
5431,274.375
5489,284.375
5546,284.375
5603,284.375
5727,284.375
5784,284.375
5841,288.4375
5899,288.4375
5956,288.4375
6016,288.4375
6074,288.4375
6133,292.25
6191,292.25
6250,292.25
6308,292.25
6366,292.25
6424,292.25
6551,300.5625
6608,300.5625
6666,300.5625
6726,300.5625
6785,304.5625
6843,304.5625
6901,304.5625
6960,304.5625
7019,304.5625
7078,304.5625
7136,313.0625
7194,313.0625
7252,313.0625
7376,313.0625
7436,316.9375
7496,316.9375
7556,316.9375
7615,316.9375
7674,316.9375
7733,316.9375
7793,320.1875
7851,320.1875
7911,320.1875
7969,320.1875
8029,320.1875
8087,320.1875
8215,328.25
8274,328.25
8335,328.25
8395,328.25
8454,331.8125
8514,331.8125
8574,331.8125
8633,331.8125
8695,331.8125
8756,338.4375
8816,338.4375
8876,338.4375
8937,338.4375
9063,338.4375
9123,342.375
9183,342.375
9243,342.375
9302,342.375
9362,342.375
9421,346.5625
9481,346.5625
9542,346.5625
9602,346.5625
9663,346.5625
9723,346.5625
9783,354.875
9911,354.875
9971,354.875
10032,354.875
10092,357.9375
10153,357.9375
10214,357.9375
10274,357.9375
10335,357.9375
10397,357.9375
10460,359.9375
10522,359.9375
10583,359.9375
10645,359.9375
10771,364.75
10833,364.75
10895,364.75
10957,364.75
11018,364.75
11080,366.1875
11142,366.1875
11204,366.1875
11266,366.1875
11329,366.1875
11391,366.1875
11454,369.25
11515,369.25
11645,369.25
11706,369.25
11768,370.3125
11831,370.3125
11895,370.3125
11959,370.3125
12024,370.3125
12086,371.6875
12151,371.6875
12214,371.6875
12276,371.6875
12338,371.6875
12402,375.0625
12532,375.0625
12597,375.0625
12661,375.0625
12723,376.375
12786,376.375
12849,376.375
12912,376.375
12976,376.375
13039,376.375
13103,381.75
13167,381.75
13230,381.75
13294,381.75
13425,384.8125
13490,384.8125
13554,384.8125
13619,384.8125
13684,384.8125
13748,387.9375
13812,387.9375
13876,387.9375
13940,387.9375
14005,387.9375
14069,392.9375
14134,392.9375
14198,392.9375
14329,392.9375
14395,393.875
14459,393.875
14525,393.875
14594,393.875
14659,393.875
14724,395.0625
14788,395.0625
14853,395.0625
14919,395.0625
14984,395.0625
15049,396.75
15114,396.75
15247,396.75
15313,396.75
15377,397.0625
15442,397.0625
15507,397.0625
15573,397.0625
15639,397.0625
15705,399.25
15770,399.25
15836,399.25
15902,399.25
15968,399.25
16033,399.6875
16164,399.6875
16230,399.6875
16297,399.6875
16362,401.0
16427,401.0
16493,401.0
16560,401.0
16625,401.0
16690,402.375
16757,402.375
16824,402.375
16890,402.375
16956,402.375
17090,403.25
17157,403.25
17223,403.25
17290,403.25
17358,403.5
17425,403.5
17491,403.5
17558,403.5
17626,403.5
17694,403.8125
17762,403.8125
17830,403.8125
17897,403.8125
18031,404.25
18099,404.25
18166,404.25
18232,404.25
18338,405.75
18390,405.75
18442,405.75
18494,405.75
18547,405.75
18600,405.75
18651,405.75
18704,407.8125
18758,407.8125
18878,407.8125
18930,407.8125
18983,407.8125
19036,409.625
19089,409.625
19142,409.625
19196,409.625
19248,409.625
19302,409.625
19354,412.5625
19407,412.5625
19460,412.5625
19514,412.5625
19633,412.5625
19686,413.3125
19740,413.3125
19794,413.3125
19847,413.3125
19902,413.3125
19956,413.3125
20008,417.4375
20061,417.4375
20115,417.4375
20169,417.4375
20223,417.4375
20277,417.4375
20399,418.5625
20454,418.5625
20507,418.5625
20562,418.5625
20616,418.5625
20670,418.9375
20724,418.9375
20777,418.9375
20833,418.9375
20888,418.9375
20942,418.9375
20997,420.0
21054,420.0
21175,420.0
21228,420.0
21283,420.0
21337,421.5625
21391,421.5625
21447,421.5625
