elapsed_ms,temperature_c
0,33.75
13,33.75
27,33.75
40,33.75
53,33.75
66,33.75
79,33.75
92,33.75
105,33.75
118,33.875
131,33.875
223,33.875
236,33.875
250,33.875
263,33.875
276,33.875
290,33.875
303,33.875
316,33.875
330,33.875
344,33.875
431,37.1875
445,37.1875
458,37.1875
471,37.1875
485,37.1875
499,37.1875
579,37.1875
593,37.1875
607,37.1875
621,37.1875
634,37.1875
648,37.1875
728,37.1875
742,45.8125
756,45.8125
770,45.8125
783,45.8125
797,45.8125
880,45.8125
894,45.8125
908,45.8125
922,45.8125
998,45.8125
1058,55.4375
1113,55.4375
1166,55.4375
1222,55.4375
1277,55.4375
1332,55.4375
1386,75.3125
1441,75.3125
1495,75.3125
1549,75.3125
1677,75.3125
1733,85.25
1788,85.25
1843,85.25
1898,85.25
1953,85.25
2007,85.25
2061,95.0625
2116,95.0625
2170,95.0625
2225,95.0625
2280,95.0625
2335,95.0625
2463,114.125
2518,114.125
2573,114.125
2628,114.125
2683,114.125
2738,123.4375
2793,123.4375
2849,123.4375
2904,123.4375
2960,123.4375
3015,123.4375
3071,141.25
3126,141.25
3255,141.25
3310,141.25
3365,149.875
3420,149.875
3474,149.875
3530,149.875
3587,149.875
3643,149.875
3699,158.125
3756,158.125
3813,158.125
3869,158.125
3925,158.125
4055,173.875
4112,173.875
4169,173.875
4225,173.875
4282,173.875
4338,181.25
4397,181.25
4454,181.25
4510,181.25
4567,181.25
4624,181.25
4680,188.375
4738,188.375
4871,188.375
4928,188.375
4986,202.25
5043,202.25
5101,202.25
5158,202.25
5215,202.25
5274,202.25
5332,208.6875
5389,208.6875
5447,208.6875
5505,208.6875
5564,208.6875
5699,215.625
5757,215.625
5815,215.625
5873,215.625
5932,215.625
5990,214.5
6048,214.5
6108,214.5
6166,214.5
6225,214.5
6285,214.5
6343,212.125
6401,212.125
6534,212.125
6593,212.125
6651,206.0625
6710,206.0625
6769,206.0625
6827,206.0625
6885,206.0625
6947,206.0625
7006,203.0
7065,203.0
7124,203.0
7183,203.0
7243,203.0
7375,199.8125
7435,199.8125
7495,199.8125
7555,199.8125
7614,193.125
7673,193.125
7733,193.125
7793,193.125
7853,193.125
7912,193.125
7971,190.0625
8033,190.0625
8094,190.0625
8230,190.0625
8289,186.5625
8349,186.5625
8410,186.5625
8471,186.5625
8531,186.5625
8592,186.5625
8652,188.0625
8713,188.0625
8774,188.0625
8836,188.0625
8897,188.0625
8957,193.1875
9094,193.1875
9157,193.1875
9217,193.1875
9278,206.0625
9340,206.0625
9401,206.0625
9462,206.0625
9523,206.0625
9584,206.0625
9644,212.5
9705,212.5
9766,212.5
9827,212.5
9964,215.6875
10026,215.6875
10085,215.6875
10147,215.6875
10209,215.6875
10270,215.625
10332,215.625
10394,215.625
10455,215.625
10516,215.625
10577,213.25
10638,213.25
10699,213.25
10834,213.25
10895,213.25
10958,207.8125
11019,207.8125
11081,207.8125
11143,207.8125
11205,207.8125
11267,204.6875
11330,204.6875
11392,204.6875
11455,204.6875
11517,204.6875
11579,201.4375
11717,201.4375
11780,201.4375
11842,201.4375
11905,194.4375
11967,194.4375
12029,194.4375
12091,194.4375
12154,194.4375
12216,194.4375
12280,191.125
12345,191.125
12411,191.125
12473,191.125
12611,187.5
12673,187.5
12736,187.5
12799,187.5
12863,187.5
12928,184.5625
12992,184.5625
13056,184.5625
13120,184.5625
13184,184.5625
13248,188.6875
13311,188.6875
13376,188.6875
13516,188.6875
13581,200.625
13645,200.625
13710,200.625
13774,200.625
13839,200.625
13904,206.75
13969,206.75
14033,206.75
14098,206.75
14163,206.75
14228,210.75
14293,210.75
14431,210.75
14498,210.75
14563,209.625
14629,209.625
14695,209.625
14760,209.625
14825,209.625
14890,207.0
14956,207.0
15030,207.0
15095,207.0
15161,207.0
15227,201.25
15370,201.25
15435,201.25
15501,201.25
15567,198.1875
15633,198.1875
15699,198.1875
15765,198.1875
15830,198.1875
15895,195.125
15962,195.125
16029,195.125
16095,195.125
16161,195.125
16300,189.25
16366,189.25
16433,189.25
16500,189.25
16566,186.5
16632,186.5
16698,186.5
16764,186.5
16830,186.5
16896,188.5625
16963,188.5625
17030,188.5625
17096,188.5625
17238,194.75
17305,194.75
17371,194.75
17438,194.75
17506,194.75
17572,201.4375
17641,201.4375
17708,201.4375
17775,201.4375
17841,213.75
17908,213.75
17975,213.75
18041,213.75
18180,218.0625
18246,218.0625
18311,218.0625
18378,218.0625
18445,218.0625
18513,218.125
18580,218.125
18648,218.125
18715,218.125
18783,218.125
18849,214.0625
18955,214.0625
19008,214.0625
19134,214.0625
19187,211.3125
19239,211.3125
19293,211.3125
19345,211.3125
19398,211.3125
19450,211.3125
19503,205.6875
19556,205.6875
19608,205.6875
19660,205.6875
19713,205.6875
19765,205.6875
19892,202.375
19944,202.375
19997,202.375
20051,202.375
20104,202.375
20157,199.125
20210,199.125
20263,199.125
20317,199.125
20372,199.125
20426,199.125
20481,192.5625
20535,192.5625
20665,192.5625
20720,192.5625
20773,192.5625
20828,189.25
20882,189.25
20937,189.25
20991,189.25
21046,189.25
21100,189.25
21154,186.6875
21209,186.6875
21264,186.6875
21319,186.6875
21445,186.6875
21499,190.1875
21554,190.1875
21609,190.1875
21664,190.1875
