elapsed_ms,temperature_c
0,479.4375
13,479.4375
26,479.4375
39,479.4375
52,479.4375
138,479.4375
151,478.375
164,478.375
177,478.375
190,478.375
203,478.375
216,478.375
229,478.375
242,478.375
255,478.375
344,478.375
357,478.375
371,478.375
384,478.375
397,478.375
410,478.375
490,477.4375
503,477.4375
517,477.4375
530,477.4375
544,477.4375
623,477.4375
636,477.4375
650,477.4375
664,477.4375
677,477.4375
755,477.4375
769,475.3125
783,475.3125
796,475.3125
810,475.3125
888,475.3125
902,475.3125
916,475.3125
991,475.3125
1048,475.3125
1102,474.4375
1156,474.4375
1209,474.4375
1262,474.4375
1316,474.4375
1370,474.4375
1423,474.0
1548,474.0
1603,474.0
1657,474.0
1711,474.0
1765,475.0625
1819,475.0625
1873,475.0625
1927,475.0625
1981,475.0625
2035,475.0625
2089,475.125
2215,475.125
2269,475.125
2323,475.125
2377,475.125
2430,477.5
2484,477.5
2539,477.5
2593,477.5
2648,477.5
2701,477.5
2756,479.0
2885,479.0
2940,479.0
2995,479.0
3048,479.0
3102,479.9375
3158,479.9375
3213,479.9375
3268,479.9375
3324,479.9375
3379,479.9375
3436,481.3125
3566,481.3125
3622,481.3125
3678,481.3125
3734,480.9375
3789,480.9375
3846,480.9375
3901,480.9375
3957,480.9375
4011,480.9375
4067,480.4375
4123,480.4375
4253,480.4375
4311,480.4375
4367,480.4375
4424,481.625
4480,481.625
4536,481.625
4593,481.625
4650,481.625
4707,481.625
4763,481.375
4820,481.375
4949,481.375
5008,481.375
5066,482.25
5123,482.25
5180,482.25
5237,482.25
5295,482.25
5352,482.25
5410,482.4375
5467,482.4375
5524,482.4375
5655,482.4375
5711,482.9375
5769,482.9375
5826,482.9375
5884,482.9375
5941,482.9375
5999,482.9375
6056,483.5625
6115,483.5625
6174,483.5625
6233,483.5625
6363,483.5625
6422,483.8125
6480,483.8125
6539,483.8125
6597,483.8125
6656,483.8125
6714,485.4375
6773,485.4375
6832,485.4375
6890,485.4375
6949,485.4375
7082,486.75
7141,486.75
7199,486.75
7257,486.75
7316,486.75
7374,488.4375
7434,488.4375
7493,488.4375
7553,488.4375
7611,488.4375
7672,488.4375
7803,491.9375
7862,491.9375
7921,491.9375
7980,491.9375
8039,493.5625
8098,493.5625
8158,493.5625
8217,493.5625
8277,493.5625
8337,493.5625
8396,495.0625
8530,495.0625
8590,495.0625
8650,495.0625
8711,497.3125
8771,497.3125
8831,497.3125
8891,497.3125
8952,497.3125
9012,498.75
9072,498.75
9131,498.75
9264,498.75
9324,498.75
9384,500.875
9444,500.875
9505,500.875
9565,500.875
9625,500.875
9687,500.6875
9748,500.6875
9809,500.6875
9870,500.6875
10004,499.75
10064,499.75
10124,499.75
10185,499.75
10244,499.75
10305,499.75
10364,498.875
10425,498.875
10484,498.875
10544,498.875
10603,498.875
10737,499.4375
10798,499.4375
10859,499.4375
10919,499.4375
10979,499.4375
11041,501.375
11100,501.375
11161,501.375
11221,501.375
11283,501.375
11344,501.875
11478,501.875
11540,501.875
11602,501.875
11663,502.3125
11725,502.3125
11785,502.3125
11847,502.3125
11908,502.3125
11970,502.3125
12032,502.375
12095,502.375
12230,502.375
12294,502.375
12356,502.6875
12420,502.6875
12482,502.6875
12545,502.6875
12608,502.6875
12672,502.8125
12734,502.8125
12797,502.8125
12859,502.8125
12997,501.5625
13059,501.5625
13123,501.5625
13186,501.5625
13250,501.5625
13313,500.5
13376,500.5
13441,500.5
13505,500.5
13568,500.5
13632,500.5
13769,500.5
13834,500.5
13901,500.5
13965,500.8125
14029,500.8125
14093,500.8125
14157,500.8125
14222,500.8125
14286,501.4375
14350,501.4375
14416,501.4375
14553,501.4375
14618,500.5
14683,500.5
14747,500.5
14812,500.5
14876,500.5
14942,500.5
15007,499.0625
15073,499.0625
15139,499.0625
15204,499.0625
15341,497.9375
15406,497.9375
15475,497.9375
15540,497.9375
15606,497.9375
15670,498.875
15735,498.875
15799,498.875
15864,498.875
15930,498.875
15995,500.0
16135,500.0
16201,500.0
16267,500.0
16332,501.1875
16398,501.1875
16465,501.1875
16530,501.1875
16597,501.1875
16664,501.75
16731,501.75
16797,501.75
16935,501.75
17001,502.8125
17068,502.8125
17134,502.8125
17201,502.8125
17267,502.8125
17334,503.8125
17405,503.8125
17471,503.8125
17539,503.8125
17605,504.75
17744,504.75
17810,504.75
17877,504.75
17945,505.875
18012,505.875
18080,505.875
18146,505.875
18213,505.875
18280,506.5
18347,506.5
18415,506.5
18555,506.5
18621,507.75
18729,507.75
18780,507.75
18831,507.75
18883,507.75
18935,510.0
18985,510.0
19037,510.0
19087,510.0
19139,510.0
19263,511.0625
19315,511.0625
19367,511.0625
19417,511.0625
19469,511.0625
19522,511.0625
19573,511.0625
19624,512.75
19675,512.75
19726,512.75
19777,512.75
19903,512.75
19956,513.375
20007,513.375
20060,513.375
20113,513.375
20165,513.375
20217,513.375
20270,513.875
20322,513.875
20375,513.875
20428,513.875
20555,513.875
20608,513.5
20661,513.5
20713,513.5
20766,513.5
20819,513.5
