elapsed_ms,temperature_c
0,79.375
13,79.375
26,79.375
39,79.375
52,79.375
65,79.375
77,79.375
89,79.375
102,79.375
115,79.375
128,79.375
203,79.0
216,79.0
229,79.0
242,79.0
255,79.0
268,79.0
281,79.0
294,79.0
307,79.0
320,79.0
333,79.0
347,79.0
420,79.0
433,79.0
446,79.0
460,79.0
473,83.375
487,83.375
500,83.375
568,83.375
581,83.375
594,83.375
607,83.375
620,83.375
634,83.375
647,83.375
715,83.375
728,83.375
742,83.375
755,83.375
769,83.375
783,92.125
796,92.125
865,92.125
879,92.125
893,92.125
907,92.125
971,92.125
1029,92.125
1083,92.125
1136,101.4375
1191,101.4375
1244,101.4375
1297,101.4375
1350,101.4375
1404,101.4375
1458,120.0
1512,120.0
1564,120.0
1677,120.0
1730,120.0
1785,129.3125
1837,129.3125
1893,129.3125
1945,129.3125
1999,129.3125
2054,129.3125
2108,142.8125
2162,142.8125
2216,142.8125
2271,142.8125
2326,142.8125
2381,142.8125
2495,143.3125
2550,143.3125
2605,143.3125
2660,143.3125
2715,143.3125
2770,142.875
2825,142.875
2880,142.875
2936,142.875
2991,142.875
3046,142.875
3101,141.4375
3156,141.4375
3211,141.4375
3328,141.4375
3384,141.4375
3440,140.6875
3496,140.6875
3552,140.6875
3608,140.6875
3663,140.6875
3720,140.6875
3777,139.75
3835,139.75
3891,139.75
3947,139.75
4003,139.75
4059,137.4375
4174,137.4375
4231,137.4375
4288,137.4375
4344,137.4375
4400,136.625
4458,136.625
4514,136.625
4572,136.625
4628,136.625
4686,136.625
4742,135.25
4800,135.25
4858,135.25
4915,135.25
5033,135.25
5091,134.375
5148,134.375
5206,134.375
5263,134.375
5321,134.375
5379,133.6875
5436,133.6875
5494,133.6875
5551,133.6875
5610,133.6875
5668,133.6875
5727,133.5625
5785,133.5625
5904,133.5625
5962,133.5625
6021,133.5625
6079,133.875
6137,133.875
6197,133.875
6255,133.875
6312,133.875
6371,134.1875
6429,134.1875
6488,134.1875
6545,134.1875
6604,134.1875
6661,134.1875
6780,135.8125
6838,135.8125
6897,135.8125
6956,135.8125
7015,135.8125
7074,136.9375
7135,136.9375
7194,136.9375
7254,136.9375
7313,136.9375
7371,139.5625
7429,139.5625
7488,139.5625
7547,139.5625
7665,139.5625
7724,141.0625
7783,141.0625
7842,141.0625
7901,141.0625
7960,141.0625
8021,143.125
8081,143.125
8142,143.125
8202,143.125
8262,143.125
8322,143.125
8383,147.625
8444,147.625
8565,147.625
8625,147.625
8686,150.5625
8744,150.5625
8805,150.5625
8865,150.5625
8926,150.5625
8985,150.5625
9044,153.625
9105,153.625
9164,153.625
9225,153.625
9285,153.625
9346,159.9375
9465,159.9375
9525,159.9375
9585,159.9375
9645,159.9375
9706,163.6875
9767,163.6875
9828,163.6875
9888,163.6875
9948,163.6875
10009,172.25
10071,172.25
10133,172.25
10194,172.25
10255,172.25
10377,176.75
10438,176.75
10500,176.75
10561,176.75
10623,176.75
10684,181.125
10745,181.125
10807,181.125
10869,181.125
10930,181.125
10992,191.375
11055,191.375
11117,191.375
11178,191.375
11301,197.125
11363,197.125
11424,197.125
11489,197.125
11551,197.125
11614,197.125
11678,208.8125
11741,208.8125
11804,208.8125
11867,208.8125
11930,208.8125
11993,214.4375
12055,214.4375
12118,214.4375
12243,214.4375
12307,220.1875
12370,220.1875
12433,220.1875
12497,220.1875
12560,220.1875
12623,230.875
12686,230.875
12749,230.875
12813,230.875
12877,230.875
12940,230.875
13004,236.5
13067,236.5
13191,236.5
13255,236.5
13319,242.4375
13384,242.4375
13448,242.4375
13513,242.4375
13578,242.4375
13643,254.375
13706,254.375
13771,254.375
13834,254.375
13899,254.375
13964,260.375
14028,260.375
14154,260.375
14219,260.375
14284,271.5625
14349,271.5625
14415,271.5625
14480,271.5625
14544,271.5625
14610,277.625
14674,277.625
14739,277.625
14804,277.625
14875,277.625
14940,283.5625
15007,283.5625
15132,283.5625
15197,283.5625
15263,295.0
15328,295.0
15394,295.0
15459,295.0
15525,295.0
15590,300.6875
15658,300.6875
15723,300.6875
15789,300.6875
15854,300.6875
15919,311.5
15984,311.5
16112,311.5
16178,311.5
16244,311.5
16311,316.4375
16376,316.4375
16443,316.4375
16507,316.4375
16574,316.4375
16640,321.5625
16707,321.5625
16773,321.5625
16839,321.5625
16905,321.5625
16972,331.0625
17099,331.0625
17167,331.0625
17234,331.0625
17301,335.25
17368,335.25
17435,335.25
17502,335.25
17570,335.25
17638,337.5
17705,337.5
17771,337.5
17839,337.5
17945,330.9375
17996,330.9375
18109,330.9375
18161,330.9375
18213,330.9375
18266,326.375
18318,326.375
18370,326.375
18424,326.375
18477,326.375
