elapsed_ms,temperature_c
0,82.875
13,82.875
26,82.875
39,82.875
52,82.875
66,82.875
79,82.875
92,82.875
105,81.5625
119,81.5625
132,81.5625
224,81.5625
237,81.5625
250,81.5625
264,81.5625
277,81.5625
290,81.5625
304,81.5625
318,81.5625
331,81.5625
416,81.5625
429,83.3125
443,83.3125
457,83.3125
471,83.3125
484,83.3125
564,83.3125
578,83.3125
592,83.3125
606,83.3125
620,83.3125
634,83.3125
715,83.3125
729,83.3125
743,91.0
757,91.0
771,91.0
784,91.0
865,91.0
879,91.0
893,91.0
907,91.0
921,91.0
999,91.0
1013,91.0
1075,109.0625
1129,109.0625
1183,109.0625
1237,109.0625
1291,109.0625
1345,109.0625
1400,118.1875
1524,118.1875
1579,118.1875
1633,118.1875
1687,118.1875
1742,127.25
1797,127.25
1852,127.25
1906,127.25
1960,127.25
2015,127.25
2069,145.0625
2124,145.0625
2180,145.0625
2312,145.0625
2367,154.125
2422,154.125
2477,154.125
2532,154.125
2586,154.125
2641,154.125
2697,163.0625
2754,163.0625
2811,163.0625
2867,163.0625
2923,163.0625
2980,163.0625
3112,179.875
3168,179.875
3224,179.875
3280,179.875
3335,179.875
3392,187.6875
3449,187.6875
3505,187.6875
3561,187.6875
3617,187.6875
3673,203.375
3730,203.375
3786,203.375
3919,203.375
3976,203.375
4034,211.5
4090,211.5
4147,211.5
4205,211.5
4262,211.5
4320,211.5
4377,219.25
4434,219.25
4491,219.25
4549,219.25
4606,219.25
4740,233.125
4798,233.125
4856,233.125
4913,233.125
4971,233.125
5029,239.6875
5087,239.6875
5145,239.6875
5205,239.6875
5263,239.6875
5321,246.3125
5379,246.3125
5438,246.3125
5572,246.3125
5631,246.3125
5689,260.0
5748,260.0
5806,260.0
5863,260.0
5921,260.0
5979,266.5
6037,266.5
6095,266.5
6152,266.5
6211,266.5
6270,266.5
6404,279.0
6462,279.0
6520,279.0
6579,279.0
6638,285.125
6697,285.125
6756,285.125
6814,285.125
6876,285.125
6934,285.125
6992,291.3125
7050,291.3125
7109,291.3125
7243,291.3125
7302,302.8125
7361,302.8125
7420,302.8125
7479,302.8125
7538,302.8125
7597,302.8125
7656,308.0625
7715,308.0625
7773,308.0625
7831,308.0625
7890,308.0625
7949,308.0625
8084,318.0
8144,318.0
8204,318.0
8264,318.0
8323,322.9375
8383,322.9375
8443,322.9375
8502,322.9375
8562,322.9375
8623,327.9375
8683,327.9375
8743,327.9375
8803,327.9375
8939,327.9375
9000,337.0625
9063,337.0625
9123,337.0625
9185,337.0625
9245,337.0625
9306,341.125
9367,341.125
9429,341.125
9490,341.125
9550,341.125
9610,345.3125
9671,345.3125
9808,345.3125
9869,345.3125
9930,345.3125
