elapsed_ms,temperature_c
0,76.625
13,76.625
89,76.625
102,76.625
115,76.3125
127,76.3125
140,76.3125
153,76.3125
166,76.3125
179,76.3125
192,76.3125
205,76.3125
218,76.3125
230,76.3125
311,76.3125
324,76.3125
337,76.3125
350,76.3125
363,76.3125
377,76.3125
390,76.3125
464,76.5
477,76.5
490,76.5
503,76.5
516,76.5
530,76.5
601,76.5
614,76.5
628,76.5
641,76.5
655,76.5
726,89.9375
739,89.9375
753,89.9375
766,89.9375
780,89.9375
849,89.9375
863,89.9375
877,89.9375
890,89.9375
904,89.9375
975,89.9375
989,89.9375
1003,89.9375
1059,99.0
1113,99.0
1165,99.0
1276,99.0
1329,99.0
1383,108.3125
1436,108.3125
1491,108.3125
1544,108.3125
1598,108.3125
1651,108.3125
1704,127.1875
1758,127.1875
1812,127.1875
1864,127.1875
1982,127.1875
2036,136.3125
2090,136.3125
2144,136.3125
2199,136.3125
2254,136.3125
2308,136.3125
2362,145.125
2417,145.125
2470,145.125
2524,145.125
2578,145.125
2695,162.1875
2749,162.1875
2803,162.1875
2856,162.1875
2910,162.1875
2965,162.1875
3020,170.5
3075,170.5
3129,170.5
3185,170.5
3240,170.5
3295,170.5
3415,186.5
3471,186.5
3526,186.5
3582,186.5
3638,186.5
3694,194.375
3750,194.375
3806,194.375
3861,194.375
3917,194.375
3972,194.375
4029,202.25
4147,202.25
4203,202.25
4258,202.25
4315,217.5
4371,217.5
4427,217.5
4483,217.5
4538,217.5
4594,217.5
4651,224.875
4707,224.875
4764,224.875
4885,224.875
4942,224.875
4998,231.6875
5055,231.6875
5113,231.6875
5170,231.6875
5227,231.6875
5284,231.6875
5340,244.1875
5397,244.1875
5452,244.1875
5510,244.1875
5629,250.125
5687,250.125
5744,250.125
5800,250.125
5855,250.125
5911,250.125
5969,261.625
6025,261.625
6082,261.625
6138,261.625
6194,261.625
6252,261.625
6372,267.0
6429,267.0
6485,267.0
6542,267.0
6597,267.0
6653,272.25
6710,272.25
6766,272.25
6822,272.25
6878,272.25
6936,282.6875
6994,282.6875
7114,282.6875
7172,282.6875
7227,282.6875
7284,287.6875
7341,287.6875
7399,287.6875
7456,287.6875
7515,287.6875
7572,287.6875
7631,292.875
7690,292.875
7747,292.875
7868,292.875
7924,303.5
7983,303.5
8041,303.5
8098,303.5
8156,303.5
8213,303.5
8270,308.6875
8329,308.6875
8388,308.6875
8448,308.6875
8509,308.6875
8632,318.6875
8692,318.6875
8751,318.6875
8809,318.6875
8869,318.6875
8929,323.0625
8987,323.0625
9045,323.0625
9105,323.0625
9166,323.0625
9226,323.0625
9286,327.625
9413,327.625
9473,327.625
9531,327.625
9592,335.625
9651,335.625
9712,335.625
9772,335.625
9833,335.625
9893,339.25
9954,339.25
10014,339.25
10075,339.25
10199,339.25
10260,342.75
10319,342.75
10380,342.75
10441,342.75
10503,342.75
10564,349.5
10625,349.5
10686,349.5
10748,349.5
10809,349.5
10869,349.5
10995,352.375
11057,352.375
11118,352.375
11180,352.375
11242,356.5
11303,356.5
11366,356.5
11428,356.5
11490,356.5
11551,357.6875
11612,357.6875
11672,357.6875
11798,357.6875
11860,357.6875
11922,358.875
11984,358.875
12047,358.875
12108,358.875
12170,358.875
12232,361.5
12294,361.5
12356,361.5
12417,361.5
12478,361.5
12607,363.1875
12670,363.1875
12732,363.1875
12792,363.1875
12855,363.1875
12917,367.625
12979,367.625
13042,367.625
13105,367.625
13168,367.625
13231,370.0
13293,370.0
13420,370.0
13483,370.0
13546,372.375
13609,372.375
13671,372.375
13735,372.375
13797,372.375
13859,377.5
13922,377.5
13985,377.5
14049,377.5
14112,377.5
14242,379.8125
14304,379.8125
14368,379.8125
14431,379.8125
14493,379.8125
14558,381.75
14619,381.75
14680,381.75
14743,381.75
14806,381.75
14870,385.25
14931,385.25
15059,385.25
15121,385.25
15184,387.0625
15246,387.0625
15309,387.0625
15373,387.0625
15436,387.0625
15498,387.0625
15561,390.3125
15624,390.3125
15686,390.3125
15750,390.3125
15876,391.75
15939,391.75
16001,391.75
16066,391.75
16130,391.75
16193,392.8125
16257,392.8125
16321,392.8125
16385,392.8125
16449,392.8125
16511,394.9375
16574,394.9375
16702,394.9375
16766,394.9375
16830,396.0
16895,396.0
16961,396.0
17028,396.0
17093,396.0
17159,398.3125
17224,398.3125
17288,398.3125
17354,398.3125
17420,398.3125
17556,400.0
17622,400.0
17687,400.0
17753,400.0
17819,401.6875
17886,401.6875
17952,401.6875
18019,401.6875
18086,401.6875
