elapsed_ms,temperature_c
0,71.0625
13,71.0625
25,71.0625
37,71.0625
106,71.1875
119,71.1875
132,71.1875
145,71.1875
157,71.1875
169,71.1875
181,71.1875
194,71.1875
207,71.1875
220,71.1875
233,71.1875
246,71.1875
259,71.1875
271,71.1875
345,71.1875
358,71.1875
372,71.1875
385,71.1875
399,74.3125
412,74.3125
425,74.3125
492,74.3125
505,74.3125
519,74.3125
532,74.3125
545,74.3125
559,74.3125
572,74.3125
637,74.3125
651,74.3125
665,74.3125
678,74.3125
692,74.3125
705,82.25
719,82.25
785,82.25
799,82.25
813,82.25
871,82.25
926,82.25
979,82.25
1033,91.3125
1086,91.3125
1193,91.3125
1247,91.3125
1301,91.3125
1356,91.3125
1410,109.8125
1463,109.8125
1518,109.8125
1572,109.8125
1627,109.8125
1681,109.8125
1735,119.1875
1789,119.1875
1843,119.1875
1897,119.1875
2009,119.1875
2063,128.5625
2120,128.5625
2175,128.5625
2230,128.5625
2285,128.5625
2341,128.5625
2396,146.0625
2450,146.0625
2506,146.0625
2561,146.0625
2616,146.0625
2672,146.0625
2727,154.375
2840,154.375
2894,154.375
2949,154.375
3005,171.5625
3061,171.5625
3117,171.5625
3173,171.5625
3229,171.5625
3284,171.5625
3340,180.0625
3396,180.0625
3452,180.0625
3510,180.0625
3566,180.0625
3680,188.3125
3737,188.3125
3793,188.3125
3850,188.3125
3906,188.3125
3963,188.3125
4021,204.0625
4077,204.0625
4133,204.0625
4190,204.0625
4248,204.0625
4304,204.0625
4361,211.5625
4417,211.5625
4533,211.5625
4590,211.5625
4647,219.0
4704,219.0
4763,219.0
4821,219.0
4877,219.0
4935,219.0
4992,233.3125
5049,233.3125
5106,233.3125
5163,233.3125
5221,233.3125
5278,233.3125
5395,240.0
5452,240.0
5509,240.0
5568,240.0
5625,240.0
5683,252.5
5740,252.5
5799,252.5
5856,252.5
5914,252.5
5972,258.5625
6030,258.5625
6088,258.5625
6147,258.5625
6261,258.5625
6319,264.875
6377,264.875
6435,264.875
6493,264.875
6552,264.875
6609,264.875
6667,276.4375
6725,276.4375
6782,276.4375
6838,276.4375
6898,276.4375
6957,281.5625
7016,281.5625
7133,281.5625
7192,281.5625
7251,281.5625
7308,291.875
7367,291.875
7424,291.875
7483,291.875
7542,291.875
7601,291.875
7660,295.875
7719,295.875
7777,295.875
7837,295.875
7897,295.875
8015,299.875
8074,299.875
8133,299.875
8194,299.875
8255,299.875
8314,308.3125
8374,308.3125
8433,308.3125
8494,308.3125
8554,308.3125
8614,312.3125
8676,312.3125
8737,312.3125
8797,312.3125
8916,312.3125
8978,315.6875
9038,315.6875
9098,315.6875
9159,315.6875
9221,315.6875
9282,323.625
9345,323.625
9406,323.625
9467,323.625
9528,323.625
9590,327.0625
9652,327.0625
9714,327.0625
9832,327.0625
9893,327.0625
9955,333.5625
10016,333.5625
10077,333.5625
10138,333.5625
10200,333.5625
10261,337.0
10322,337.0
10383,337.0
10445,337.0
10507,337.0
10569,337.0
10631,340.25
10751,340.25
10817,340.25
10879,340.25
10942,346.625
11004,346.625
11066,346.625
11127,346.625
11191,346.625
11254,349.75
11317,349.75
11380,349.75
11443,349.75
11505,349.75
11568,352.75
11689,352.75
11752,352.75
11814,352.75
11877,352.75
11939,358.8125
12002,358.8125
12064,358.8125
12128,358.8125
12190,358.8125
12255,361.4375
12317,361.4375
12380,361.4375
12444,361.4375
12509,361.4375
12629,367.0625
12692,367.0625
12755,367.0625
12818,367.0625
12882,367.0625
12945,370.6875
13009,370.6875
13074,370.6875
13138,370.6875
13202,370.6875
13266,374.125
13331,374.125
13395,374.125
13459,374.125
13581,379.625
13645,379.625
13709,379.625
13772,379.625
13837,379.625
13899,381.625
13964,381.625
14029,381.625
14094,381.625
14157,381.625
14222,384.9375
14288,384.9375
14354,384.9375
14418,384.9375
14542,386.125
14606,386.125
14672,386.125
14737,386.125
14802,386.125
14867,386.125
14933,388.1875
14999,388.1875
15064,388.1875
15129,388.1875
15194,388.1875
15264,394.0625
15330,394.0625
15396,394.0625
15519,394.0625
15585,396.1875
15649,396.1875
15715,396.1875
15781,396.1875
15849,396.1875
15915,399.8125
15982,399.8125
16048,399.8125
16114,399.8125
16180,399.8125
16246,401.125
16312,401.125
16378,401.125
16501,401.125
16569,402.9375
16636,402.9375
16704,402.9375
16770,402.9375
16838,402.9375
16905,406.75
16973,406.75
17040,406.75
17107,406.75
17174,406.75
17240,408.125
17308,408.125
17374,408.125
17500,408.125
17566,409.375
17633,409.375
17699,409.375
17767,409.375
17876,412.25
17928,412.25
17980,412.25
18033,412.25
18085,412.25
18138,412.25
18190,413.625
18241,413.625
18294,413.625
18405,413.625
18457,413.625
18510,413.625
18563,417.375
18616,417.375
18668,417.375
18720,417.375
18773,417.375
18825,417.375
18878,419.0625
18932,419.0625
18984,419.0625
19037,419.0625
19091,419.0625
19202,421.3125
19254,421.3125
19307,421.3125
19360,421.3125
19414,421.3125
19467,421.3125
19521,425.5625
19575,425.5625
19628,425.5625
19682,425.5625
19734,425.5625
19788,425.5625
19841,427.4375
19895,427.4375
20007,427.4375
20061,427.4375
20115,427.4375
20170,428.4375
20223,428.4375
20277,428.4375
20332,428.4375
20386,428.4375
20440,428.4375
20494,431.0625
20549,431.0625
20603,431.0625
20657,431.0625
20712,431.0625
20823,431.6875
20878,431.6875
20933,431.6875
20987,431.6875
21042,431.6875
21097,431.6875
21153,434.8125
21207,434.8125
21262,434.8125
21317,434.8125
21371,434.8125
21425,434.8125
21479,436.25
21532,436.25
21645,436.25
21700,436.25
21754,436.25
21808,438.375
21862,438.375
21918,438.375
21972,438.375
22026,438.375
22081,438.375
22137,441.9375
22193,441.9375
22249,441.9375
22305,441.9375
22359,441.9375
22473,443.6875
22529,443.6875
22585,443.6875
22641,443.6875
22697,443.6875
22753,443.6875
22810,445.3125
22866,445.3125
22923,445.3125
22981,445.3125
23038,445.3125
23095,445.3125
23152,447.375
23209,447.375
23324,447.375
23382,447.375
23440,448.5625
23496,448.5625
23554,448.5625
23610,448.5625
23667,448.5625
23724,448.5625
23782,451.5
23838,451.5
23897,451.5
23954,451.5
24011,451.5
24069,451.5
24185,452.75
24243,452.75
24305,452.75
24362,452.75
24420,454.375
24479,454.375
24538,454.375
24596,454.375
24654,454.375
24711,454.375
24770,456.875
24828,456.875
24886,456.875
24944,456.875
25061,456.875
25119,457.6875
25178,457.6875
25236,457.6875
25294,457.6875
25354,457.6875
25412,459.4375
25472,459.4375
25530,459.4375
25589,459.4375
25647,459.4375
25710,459.4375
25768,460.625
25827,460.625
25944,460.625
26004,460.625
26063,461.6875
26122,461.6875
26181,461.6875
26241,461.6875
26300,461.6875
26360,461.6875
26421,462.8125
26481,462.8125
26540,462.8125
26601,462.8125
26662,462.8125
26722,463.3125
26841,463.3125
26902,463.3125
26962,463.3125
27023,463.3125
27082,464.125
27144,464.125
27203,464.125
27264,464.125
27325,464.125
27385,466.0
27446,466.0
27506,466.0
27568,466.0
27629,466.0
27748,466.6875
27809,466.6875
27869,466.6875
27933,466.6875
27994,466.6875
28056,467.375
28116,467.375
28177,467.375
28238,467.375
28299,467.375
28361,467.375
28422,468.0625
28483,468.0625
28546,468.0625
28666,468.0625
28728,468.875
28790,468.875
28852,468.875
28912,468.875
28974,468.875
29033,469.625
29096,469.625
29156,469.625
29218,469.625
29277,469.625
29339,469.625
29401,469.375
29463,469.375
29581,469.375
29644,469.375
29705,469.0625
29768,469.0625
29830,469.0625
29893,469.0625
29956,469.0625
30019,469.4375
30082,469.4375
30148,469.4375
30211,469.4375
30275,469.4375
30337,469.4375
30401,470.8125
30522,470.8125
30584,470.8125
30647,470.8125
30710,472.25
30773,472.25
30836,472.25
30898,472.25
30961,472.25
31024,472.4375
31088,472.4375
31151,472.4375
31215,472.4375
31280,472.4375
31345,472.3125
31469,472.3125
31533,472.3125
31597,472.3125
31661,472.3125
31725,473.125
31789,473.125
31852,473.125
31918,473.125
31981,473.125
32046,474.5
32110,474.5
32176,474.5
32241,474.5
32305,474.5
32429,476.6875
32495,476.6875
32560,476.6875
32625,476.6875
32691,477.5625
32756,477.5625
32821,477.5625
32887,477.5625
32954,477.5625
33019,478.0
33085,478.0
33149,478.0
33215,478.0
33280,478.0
33403,478.6875
33467,478.6875
33533,478.6875
33599,478.6875
33665,479.375
33731,479.375
33797,479.375
33864,479.375
33930,479.375
33997,480.1875
34062,480.1875
34128,480.1875
34195,480.1875
34261,480.1875
34386,481.25
34452,481.25
34518,481.25
34585,481.25
34651,482.3125
34718,482.3125
34785,482.3125
34851,482.3125
34918,482.3125
34984,484.0625
35052,484.0625
35118,484.0625
35186,484.0625
35254,484.0625
35380,485.25
35447,485.25
35514,485.25
35581,485.25
35647,486.1875
35714,486.1875
35781,486.1875
35848,486.1875
35915,486.1875
35982,487.125
36050,487.125
36102,487.125
36153,487.125
36204,487.125
36316,487.8125
36368,487.8125
36421,487.8125
36474,487.8125
36526,487.8125
36578,487.8125
36632,487.4375
36685,487.4375
36737,487.4375
36790,487.4375
36843,487.4375
36894,487.4375
36946,486.625
36997,486.625
37107,486.625
37158,486.625
37210,486.625
37263,486.625
37314,485.375
37366,485.375
37417,485.375
37470,485.375
37523,485.375
37575,485.375
37627,483.375
37679,483.375
37732,483.375
37784,483.375
37895,483.375
37947,483.5
37999,483.5
38052,483.5
38106,483.5
38161,483.5
38214,483.5
38268,483.625
38321,483.625
38374,483.625
38428,483.625
38482,483.625
