elapsed_ms,temperature_c
0,51.625
12,51.625
24,51.625
37,51.625
50,51.625
62,51.625
75,51.625
153,51.625
166,51.625
179,51.625
192,51.625
204,51.4375
217,51.4375
230,51.4375
243,51.4375
256,51.4375
269,51.4375
282,51.4375
295,51.4375
374,51.4375
387,51.4375
401,51.4375
414,51.4375
428,51.4375
441,51.4375
454,51.4375
525,52.75
538,52.75
551,52.75
564,52.75
578,52.75
591,52.75
662,52.75
676,52.75
689,52.75
703,52.75
717,52.75
730,52.75
801,52.75
815,55.9375
828,55.9375
842,55.9375
856,55.9375
925,55.9375
939,55.9375
998,55.9375
1051,55.9375
1105,55.9375
1159,59.8125
1213,59.8125
1268,59.8125
1322,59.8125
1377,59.8125
1491,68.1875
1545,68.1875
1601,68.1875
1656,68.1875
1709,68.1875
1764,68.1875
1819,72.5625
1873,72.5625
1927,72.5625
1981,72.5625
2036,72.5625
2090,72.5625
2145,81.625
2199,81.625
2319,81.625
2374,81.625
2429,81.625
2484,86.25
2540,86.25
2595,86.25
2649,86.25
2704,86.25
2760,86.25
2814,90.8125
2869,90.8125
2924,90.8125
2979,90.8125
3033,90.8125
3153,100.0625
3208,100.0625
3264,100.0625
3319,100.0625
3376,100.0625
3433,103.6875
3489,103.6875
3545,103.6875
3602,103.6875
3659,103.6875
3715,103.6875
3771,106.4375
3828,106.4375
3883,106.4375
4004,106.4375
4060,106.4375
4115,110.9375
4170,110.9375
4225,110.9375
4281,110.9375
4336,110.9375
4393,110.9375
4448,113.1875
4505,113.1875
4562,113.1875
4619,113.1875
4676,113.1875
4733,113.1875
4855,117.875
4911,117.875
4968,117.875
5025,117.875
5080,120.125
5137,120.125
5194,120.125
5253,120.125
5310,120.125
5367,120.125
5424,122.5
5480,122.5
5537,122.5
5594,122.5
5715,122.5
5773,127.3125
5831,127.3125
5889,127.3125
5947,127.3125
6005,127.3125
6063,130.0625
6122,130.0625
6179,130.0625
6238,130.0625
6295,130.0625
6353,130.0625
6411,132.8125
6471,132.8125
6594,132.8125
6654,132.8125
6713,132.8125
6772,138.375
6831,138.375
6889,138.375
6948,138.375
7007,138.375
7066,141.1875
7125,141.1875
7186,141.1875
7245,141.1875
7304,141.1875
7362,141.1875
7486,147.5625
7545,147.5625
7605,147.5625
7664,147.5625
7723,151.125
7782,151.125
